id;data_criacao;marca;modelo;kms;data_peritagem;oficina;estado;autoriz_repar;orc_pecas;orc_mo_chapa;orc_mo_pintura;orc_mat_pintura;orc_mat_comp;imobilizado;data_reboque;ponto_situacao;agendamento_repar;tempo_repar;data_real_inicio_repar;data_real_fim_repar;dias_atraso_sem_fds;mao_obra_chapa;mao_obra_pintura;mo_horas_orc_pintura;mo_horas_orc_chapa
3647;02/10/2023;Citroen;C4;57434;04/10/2023;Carnaxide;Definitiva;09/10/2023;0;0;0;0;0;Não;;Concluído;26/10/2023;3;26/10/2023;31/10/2023;1;2,5;2;0;0
3536;18/09/2023;Peugeot;308;0;19/09/2023;Carnaxide;Definitiva;20/09/2023;0;0;0;0;0;Não;;Concluído;07/11/2023;4;07/11/2023;10/11/2023;0;4;5;0;0
635;22/04/2022;Fiat;Tipo;65844;31/03/2022;Carnaxide;Definitiva;22/04/2022;0;0;0;0;0;Não;;Concluído;27/04/2022;2;27/04/2022;29/04/2022;1;0;2;0;0
3766;17/10/2023;Nissan;Qashqai;0;17/10/2023;Queluz;Definitiva;23/10/2023;0;159,6;75,6;18;0;Não;;Concluído;16/11/2023;2;16/11/2023;17/11/2023;0;0;2;1,94;4,09
2675;05/05/2023;BMW;X5;0;05/05/2023;Queluz;Definitiva;08/05/2023;0;556,24;724,82;414,34;0;Não;;Concluído;08/05/2023;5;08/05/2023;15/05/2023;1;6;12;18,59;14,26
2588;18/04/2023;Mercedes-Benz;GLE (166);9979;18/04/2023;Queluz;Definitiva;18/04/2023;0;120;90,8;31,71;0;Não;;Concluído;09/05/2023;2;09/05/2023;10/05/2023;0;1,5;2;2,33;3,08
4127;12/12/2023;Peugeot;208;0;18/12/2023;Carnaxide;Definitiva;19/12/2023;0;195,24;130,32;91,03;0;Não;;Concluído;09/01/2024;3;09/01/2024;10/01/2024;0;2;2;3,34;5,01
4122;12/12/2023;Peugeot;308;0;18/12/2023;Carnaxide;Definitiva;19/12/2023;0;414,88;164;67;0;Não;;Concluído;16/01/2024;4;16/01/2024;17/01/2024;0;5;3,5;4,21;10,64
4077;05/12/2023;BMW;Serie 1;0;07/12/2023;Carnaxide;Definitiva;11/12/2023;0;122,03;84,93;59,59;0;Não;;Concluído;03/01/2024;3;03/01/2024;04/01/2024;0;1,5;1,5;2,18;3,13
4042;28/11/2023;Fiat;Tipo;0;04/12/2023;Queluz;Definitiva;05/12/2023;0;202,56;84,93;59,59;0;Não;;Concluído;28/12/2023;2;28/12/2023;29/12/2023;0;1,5;2;2,18;5,19
4028;27/11/2023;Toyota;Corolla;0;29/11/2023;Carnaxide;Definitiva;29/11/2023;0;253,81;130,32;91,03;0;Não;;Concluído;03/01/2024;3;03/01/2024;04/01/2024;0;2;2;3,34;6,51
3968;16/11/2023;Audi;Q3;0;20/11/2023;Queluz;Definitiva;20/11/2023;0;444,17;190,85;106,36;0;Não;;Concluído;13/12/2023;3;13/12/2023;14/12/2023;0;2,5;4;4,89;11,39
3617;27/09/2023;Mercedes-Benz;Classe A (177);41331;29/09/2023;Carnaxide;Definitiva;02/10/2023;0;175,71;130,32;91,03;0;Não;;Concluído;28/11/2023;3;28/11/2023;30/11/2023;0;1,5;2;3,34;4,51
3576;22/09/2023;Ford;Focus;0;28/09/2023;Carnaxide;Definitiva;28/09/2023;0;126,91;130,32;91,03;0;Não;;Concluído;10/10/2023;3;10/10/2023;10/10/2023;0;1,5;2;3,34;3,25
3523;15/09/2023;Renault;ZOE;35226;21/09/2023;Queluz;Definitiva;25/09/2023;0;184,29;175,27;120,09;0;Não;;Concluído;14/11/2023;3;14/11/2023;15/11/2023;0;3;4;4,49;4,73
3508;14/09/2023;Fiat;Tipo;20333;18/09/2023;Carnaxide;Definitiva;18/09/2023;0;112,26;119,1;44,27;0;Não;;Concluído;25/10/2023;3;25/10/2023;26/10/2023;0;1;2;3,05;2,88
3452;06/09/2023;Renault;Megane;186645;08/09/2023;Carnaxide;Definitiva;30/10/2023;0;351,43;202,56;101,41;0;Não;;Concluído;12/12/2023;4;12/12/2023;13/12/2023;0;4;4;5,19;9,01
3330;18/08/2023;Renault;Clio;4563;22/08/2023;Carnaxide;Definitiva;23/08/2023;0;19,52;52,23;17,59;0;Não;;Concluído;07/09/2023;2;07/09/2023;07/09/2023;0;0,2;0,5;1,34;0,5
3227;04/08/2023;Renault;ZOE;102662;22/08/2023;Carnaxide;Definitiva;14/09/2023;0;117,14;130,32;91,03;0;Não;;Concluído;14/09/2023;2;14/09/2023;15/09/2023;0;1,5;2;3,34;3
3235;07/08/2023;BMW;Serie 3;0;16/08/2023;Carnaxide;Definitiva;06/09/2023;0;561,32;490,54;323,74;28,47;Não;;Concluído;21/09/2023;3;21/09/2023;27/09/2023;2;3;3,5;12,58;14,39
3236;07/08/2023;BMW;Serie 3;0;16/08/2023;Carnaxide;Definitiva;06/09/2023;0;561,32;490,54;323,74;28,47;Não;;Concluído;21/09/2023;4;21/09/2023;27/09/2023;1;6;7;12,58;14,39
3220;03/08/2023;Peugeot;Partner;71602;03/08/2023;Carnaxide;Definitiva;04/08/2023;0;366,08;226,97;99,03;0;Não;;Concluído;30/08/2023;3;30/08/2023;31/08/2023;0;6,5;3,5;5,82;9,39
3052;12/07/2023;Ford;Focus;105585;19/07/2023;Queluz;Definitiva;20/07/2023;0;462,74;218,26;119,53;0;Não;;Concluído;16/08/2023;3;16/08/2023;18/08/2023;0;6;4;5,6;11,87
3058;12/07/2023;SEAT;Leon;85094;19/07/2023;Carnaxide;Definitiva;07/09/2023;0;380,72;275,29;158,51;0;Não;;Concluído;10/10/2023;4;10/10/2023;11/10/2023;0;3,5;4;7,06;9,76
3037;07/07/2023;Audi;A4;158721;07/07/2023;Carnaxide;Definitiva;12/07/2023;0;737,03;266,5;116,37;19,52;Não;;Concluído;08/08/2023;4;08/08/2023;10/08/2023;0;15,5;5,46;6,83;18,9
2947;23/06/2023;BMW;Serie 3;88392;30/06/2023;Carnaxide;Definitiva;30/06/2023;0;146,44;130,32;91,03;0;Não;;Concluído;20/07/2023;2;20/07/2023;21/07/2023;0;1,5;2;3,34;3,75
2830;02/06/2023;Volkswagen;Passat;47317;14/06/2023;Carnaxide;Definitiva;05/07/2023;0;146,43;131,3;52,61;0;Não;;Concluído;18/07/2023;2;18/07/2023;19/07/2023;0;1;1,5;3,37;3,75
2727;12/05/2023;Fiat;Tipo;121258;16/05/2023;Carnaxide;Definitiva;16/05/2023;0;239,17;130,32;91,03;0;Não;;Concluído;30/05/2023;3;30/05/2023;31/05/2023;0;2;2;3,34;6,13
2706;11/05/2023;Volvo;XC60;56728;11/05/2023;Carnaxide;Definitiva;09/05/2023;0;68,33;267,48;118,99;0;Não;;Concluído;02/06/2023;3;02/06/2023;06/06/2023;0;1;4;6,86;1,75
2558;12/04/2023;Renault;ZOE;28666;27/04/2023;Queluz;Definitiva;28/04/2023;0;49,14;110,97;52,86;0;Não;;Concluído;18/05/2023;1;18/05/2023;19/05/2023;1;0,5;2;2,85;1,26
1695;16/11/2022;Volvo;XC60;0;16/11/2022;Carnaxide;Definitiva;21/11/2022;0;236,42;299,88;137,3;0;Não;;Concluído;13/12/2022;3;13/12/2022;14/12/2022;0;2,5;5;7,69;6,06
1116;26/07/2022;BMW;Serie 3;61959;27/07/2022;Carnaxide;Definitiva;27/07/2022;0;92,7;143,69;42,61;0;Não;;Concluído;02/08/2022;2;02/08/2022;02/08/2022;0;1,5;2;3,68;2,38
763;19/05/2022;BMW;Serie 1;66916;20/05/2022;Carnaxide;Definitiva;27/05/2022;0;61,65;218,32;82,24;0;Não;;Concluído;07/06/2022;3;07/06/2022;08/06/2022;0;1;3;5,6;1,58
376;24/02/2022;Audi;A4;553122;28/02/2022;Queluz;Definitiva;02/03/2022;0;50,98;171,49;30,82;0;Não;;Concluído;28/03/2022;1;;;0;0;2;4,4;1,31
374;24/02/2022;Audi;A4;55312;28/02/2022;Queluz;Definitiva;02/03/2022;0;125,14;259,56;48,15;0;Não;;Concluído;28/03/2022;2;;;0;2;3,5;6,66;3,21
375;24/02/2022;Audi;A4;553122;28/02/2022;Queluz;Definitiva;02/03/2022;0;203,94;282,73;59,65;0;Não;;Concluído;28/03/2022;2;;;0;3;4;7,25;5,23
377;24/02/2022;Audi;A4;553122;28/02/2022;Queluz;Definitiva;02/03/2022;0;236,38;292;68,98;0;Não;;Concluído;28/03/2022;2;;;0;2,5;5;7,49;6,06
4063;04/12/2023;Peugeot;Partner;0;05/12/2023;Queluz;Definitiva;06/12/2023;141,97;732,15;287;144,18;0;Não;;Concluído;02/01/2024;4;02/01/2024;03/01/2024;0;8;5;7,36;18,77
4045;28/11/2023;Renault;Megane;0;29/11/2023;Carnaxide;Definitiva;29/11/2023;280,08;366,08;73,7;48,8;0;Não;;Concluído;20/12/2023;3;20/12/2023;21/12/2023;0;1,5;1,5;1,89;9,39
3532;18/09/2023;Renault;ZOE;29477;20/09/2023;Carnaxide;Definitiva;23/10/2023;20,23;375,83;191,34;108,32;0;Não;;Concluído;23/10/2023;4;23/10/2023;23/10/2023;0;3;4;4,91;9,64
3303;16/08/2023;Citroen;Berlingo;0;18/08/2023;Carnaxide;Definitiva;18/08/2023;263,01;1 107,99 €;442,71;229,69;0;Não;;Concluído;01/09/2023;6;01/09/2023;08/09/2023;0;12;7;11,35;28,41
3081;14/07/2023;smart;forfour;203167;17/07/2023;Queluz;Definitiva;21/07/2023;206,59;53,24;44,23;36,35;0;Não;;Concluído;28/07/2023;1;28/07/2023;28/07/2023;0;0,5;1;1,13;1,37
2500;29/03/2023;Volkswagen;Polo;209427;31/03/2023;Queluz;Definitiva;18/04/2023;148,44;278,47;115,07;54,28;0;Não;;Concluído;18/05/2023;2;18/05/2023;19/05/2023;0;4;2;2,95;7,14
1512;12/10/2022;DS;7 CROSSBACK;52622;17/10/2022;Carnaxide;Definitiva;18/10/2022;110,82;250,34;231,8;50,66;0;Não;;Concluído;02/11/2022;3;02/11/2022;04/11/2022;0;2;3;5,94;6,42
1240;17/08/2022;Peugeot;3008;18357;17/08/2022;Carnaxide;Definitiva;17/08/2022;135,24;97,34;203,94;52,1;0;Não;;Concluído;25/08/2022;3;25/08/2022;25/08/2022;0;1,5;3;5,23;2,5
591;13/04/2022;Renault;Talisman;51156;14/04/2022;Carnaxide;Definitiva;14/04/2022;294,93;338,38;244,26;119,72;0;Não;;Concluído;02/05/2022;4;02/05/2022;10/05/2022;3;4,5;4;6,26;8,68
4107;11/12/2023;Peugeot;508;0;11/12/2023;Queluz;Definitiva;11/12/2023;25,31;629,65;209,88;89,5;0;Não;;Concluído;03/01/2024;3;03/01/2024;04/01/2024;0;6;4;5,38;16,14
4089;06/12/2023;Peugeot;508;0;07/12/2023;Queluz;Definitiva;11/12/2023;101,32;303,03;145,78;71,09;0;Não;;Concluído;26/12/2023;2;26/12/2023;27/12/2023;0;4;3,5;3,74;7,77
4011;23/11/2023;Ford;Focus;0;23/11/2023;Queluz;Definitiva;24/11/2023;188,56;118,76;104,83;45,77;0;Não;;Concluído;20/12/2023;2;21/12/2023;21/12/2023;0;1,5;2,5;2,69;3,05
3864;30/10/2023;Audi;A1;0;02/11/2023;Queluz;Definitiva;08/11/2023;3,5;190,36;120,07;70,93;0;Não;;Concluído;14/11/2023;2;14/11/2023;14/11/2023;0;2;2,5;3,08;4,88
3479;11/09/2023;Opel;Astra;274404;11/09/2023;Queluz;Definitiva;09/10/2023;6;155,4;184,38;121,08;0;Não;;Concluído;26/10/2023;2;26/10/2023;27/10/2023;0;2;4;4,73;3,98
3439;05/09/2023;Opel;Astra;130200;06/09/2023;Queluz;Definitiva;26/09/2023;93,06;697,44;194,92;119,68;0;Não;;Concluído;28/11/2023;3;28/11/2023;30/11/2023;0;6,5;5;5;17,88
2845;06/06/2023;Lexus;UX 300e;14416;06/06/2023;Queluz;Definitiva;30/08/2023;4,4;27;171,9;72,04;0;Não;;Concluído;28/09/2023;2;28/09/2023;28/09/2023;0;0,5;2;4,41;0,69
3335;21/08/2023;Audi;A4;0;21/08/2023;Queluz;Definitiva;22/08/2023;6,3;273;137,76;68,62;0;Não;;Concluído;07/09/2023;2;07/09/2023;08/09/2023;0;3,5;2;3,53;7
3293;16/08/2023;Citroen;C4 Picasso;0;18/08/2023;Queluz;Definitiva;29/08/2023;5,5;229,41;120,07;70,93;0;Não;;Concluído;25/09/2023;2;25/09/2023;26/09/2023;0;2,5;2,5;3,08;5,88
3247;08/08/2023;Fiat;500;0;09/08/2023;Queluz;Definitiva;21/09/2023;5;79,85;61,83;44,71;0;Não;;Concluído;20/10/2023;1;20/10/2023;20/10/2023;0;1,5;1,5;1,59;2,05
3207;02/08/2023;Audi;TT;207395;03/08/2023;Queluz;Definitiva;03/08/2023;6;245,7;223,18;151,46;0;Não;;Concluído;06/09/2023;3;06/09/2023;08/09/2023;0;3;5;5,72;6,3
3153;25/07/2023;SEAT;Leon;0;26/07/2023;Queluz;Definitiva;27/07/2023;6,8;136,67;130,32;91,03;0;Não;;Concluído;04/08/2023;1;04/08/2023;04/08/2023;0;1,5;2;3,34;3,5
2957;26/06/2023;SEAT;Ibiza;159951;27/06/2023;Queluz;Definitiva;13/07/2023;97,06;458,65;189,6;142,4;0;Não;;Concluído;08/08/2023;4;08/08/2023;10/08/2023;0;5;5,5;4,86;11,76
2862;14/06/2023;Renault;Megane;66477;16/06/2023;Queluz;Definitiva;21/06/2023;7;151,53;100,74;70,93;0;Não;;Concluído;05/07/2023;2;05/07/2023;06/07/2023;0;2;2;2,58;3,89
2713;12/05/2023;SEAT;Leon;109093;15/05/2023;Queluz;Definitiva;30/05/2023;17,95;204,76;109,34;91,03;0;Não;;Concluído;29/06/2023;2;29/06/2023;30/06/2023;0;2;2;2,8;5,25
2538;05/04/2023;Volvo;V60;129507;13/04/2023;Queluz;Definitiva;14/04/2023;12,5;286,66;174,45;118,1;0;Não;;Concluído;10/05/2023;3;10/05/2023;11/05/2023;0;3;4;4,47;7,35
2513;30/03/2023;Renault;Twingo;143339;03/04/2023;Queluz;Definitiva;05/04/2023;76,17;257,99;247,37;61,47;0;Não;;Concluído;03/05/2023;3;03/05/2023;04/05/2023;0;4;4;6,34;6,62
2988;30/06/2023;Mercedes-Benz;Classe A (176);48414;03/07/2023;Carnaxide;Definitiva;03/07/2023;7;165,95;130,32;91,03;0;Não;;Concluído;26/07/2023;3;26/07/2023;27/07/2023;0;1;2;3,34;4,26
4046;28/11/2023;Peugeot;308;0;30/11/2023;Carnaxide;Definitiva;30/11/2023;39;654,05;133,74;49,34;29,29;Não;;Concluído;26/12/2023;5;26/12/2023;28/12/2023;0;8;2;3,43;16,77
3674;04/10/2023;BMW;Serie 1;2115;09/10/2023;Carnaxide;Definitiva;10/10/2023;145,14;618,27;338,74;208,31;44,74;Não;;Concluído;27/11/2023;5;27/11/2023;04/12/2023;0;5;4;8,69;15,85
3461;07/09/2023;Volkswagen;Polo;1422;11/09/2023;Carnaxide;Definitiva;12/09/2023;32,45;190,36;152,78;63,96;14,64;Não;;Concluído;24/10/2023;3;24/10/2023;26/10/2023;0;3,5;2;3,92;4,88
3233;07/08/2023;Renault;Megane;0;18/08/2023;Carnaxide;Definitiva;18/08/2023;56,01;566,2;187,43;93,22;9,76;Não;;Concluído;09/10/2023;4;09/10/2023;10/10/2023;0;6;3,5;4,81;14,52
3270;10/08/2023;BMW;X3;0;16/08/2023;Carnaxide;Definitiva;22/08/2023;5,5;423,02;359,73;197,92;32,54;Não;;Concluído;02/10/2023;5;02/10/2023;04/10/2023;0;5,5;7;9,22;10,85
3248;08/08/2023;Renault;Megane;60291;09/08/2023;Carnaxide;Definitiva;10/08/2023;19;468,58;287,49;136,55;29,29;Não;;Concluído;05/09/2023;4;05/09/2023;06/09/2023;0;6,5;5;7,37;12,01
3214;03/08/2023;Renault;Megane;68423;07/08/2023;Carnaxide;Definitiva;08/08/2023;6;244,05;154,73;62,49;9,76;Não;;Concluído;13/09/2023;4;13/09/2023;14/09/2023;0;4,5;3,5;3,97;6,26
3216;03/08/2023;Renault;Megane;0;04/08/2023;Carnaxide;Definitiva;07/08/2023;184,8;1 503,35 €;318,73;166,85;9,76;Não;;Concluído;04/09/2023;7;04/09/2023;12/09/2023;0;13;6,5;8,17;38,55
3038;07/07/2023;Renault;ZOE;84872;07/07/2023;Carnaxide;Definitiva;08/08/2023;7;449,05;252,84;136,84;9,76;Não;;Concluído;05/09/2023;3;05/09/2023;07/09/2023;0;2,5;4;6,48;11,51
3363;23/08/2023;Peugeot;308;34507;26/09/2023;Queluz;Definitiva;27/09/2023;67,7;205;262,6;122,54;0;Não;;Concluído;13/11/2023;1;13/11/2023;14/11/2023;1;0,5;1,5;6,73;5,26
3524;15/09/2023;SEAT;Leon;116204;20/09/2023;Carnaxide;Definitiva;20/09/2023;54,25;1 294,89 €;458,81;278,15;0;Não;;Concluído;06/11/2023;5;06/11/2023;13/11/2023;1;11;9;11,76;33,2
3242;08/08/2023;Ford;Mondeo;0;10/08/2023;Carnaxide;Definitiva;10/08/2023;9,5;346,55;325,56;187,09;0;Não;;Concluído;11/09/2023;2;11/09/2023;14/09/2023;2;2;2;8,35;8,89
3243;08/08/2023;Ford;Mondeo;0;10/08/2023;Carnaxide;Definitiva;10/08/2023;9,5;346,55;325,56;187,09;0;Não;;Concluído;11/09/2023;3;11/09/2023;14/09/2023;1;3,5;4;8,35;8,89
3070;13/07/2023;Mercedes-Benz;GLE (166);11780;14/07/2023;Carnaxide;Definitiva;14/07/2023;26,99;766,31;360,22;190,09;0;Não;;Concluído;27/10/2023;5;27/10/2023;06/11/2023;1;6;5;9,24;19,65
2980;29/06/2023;Lexus;NX;0;29/06/2023;Carnaxide;Definitiva;29/06/2023;287,06;571,08;333,86;157,93;0;Não;;Concluído;30/06/2023;5;30/06/2023;07/07/2023;1;7;3,5;8,56;14,64
2842;06/06/2023;Renault;ZOE;13542;20/06/2023;Queluz;Definitiva;21/06/2023;5;81,91;110,97;52,86;0;Não;;Concluído;18/07/2023;1;18/07/2023;19/07/2023;1;1,5;2;2,85;2,1
2767;19/05/2023;Peugeot;508;85269;29/05/2023;Carnaxide;Definitiva;29/05/2023;7;161,07;130,32;91,03;0;Não;;Concluído;29/06/2023;3;29/06/2023;04/07/2023;1;0,1;0,1;3,34;4,13
1625;04/11/2022;Fiat;Tipo;88766;07/11/2022;Carnaxide;Definitiva;16/11/2022;9,02;231,75;180,77;38,53;0;Não;;Concluído;06/12/2022;3;06/12/2022;12/12/2022;1;3;3,5;4,64;5,94
788;25/05/2022;Volvo;V60;46510;25/05/2022;Carnaxide;Definitiva;24/05/2022;37,34;83,44;123,76;76,38;0;Não;;Concluído;06/06/2022;2;06/06/2022;08/06/2022;1;1;2;3,17;2,14
787;25/05/2022;Volvo;V60;46510;25/05/2022;Carnaxide;Definitiva;24/05/2022;4;88,07;91,77;39,78;0;Não;;Concluído;06/06/2022;2;06/06/2022;08/06/2022;1;1;1,5;2,35;2,26
528;30/03/2022;Fiat;Tipo;65844;31/03/2022;Carnaxide;Definitiva;31/03/2022;23,77;264,21;202,09;80,17;0;Não;;Concluído;11/04/2022;3;11/04/2022;14/04/2022;1;4;2;5,18;6,77
518;28/03/2022;Opel;Astra;29693;23/03/2022;Queluz;Definitiva;12/04/2022;24,91;296,65;199,77;76,95;0;Não;;Concluído;12/04/2022;2;14/04/2022;14/04/2022;1;4;4;5,12;7,61
2886;15/06/2023;Mercedes-Benz;Classe A (176);52752;15/06/2023;Carnaxide;Definitiva;14/06/2023;7;405,12;130,32;91,03;0;Não;;Concluído;12/07/2023;2;12/07/2023;13/07/2023;0;2,5;2;3,34;10,39
2806;30/05/2023;BMW;Serie 1;5022;30/05/2023;Carnaxide;Definitiva;30/05/2023;7;134,23;130,32;91,03;0;Não;;Concluído;22/06/2023;2;22/06/2023;23/06/2023;0;1,5;2;3,34;3,44
4115;11/12/2023;BMW;Serie 1;0;21/12/2023;Carnaxide;Definitiva;21/12/2023;34,58;1 036,2 €;288,47;164,85;0;Não;;Concluído;17/01/2024;6;17/01/2024;19/01/2024;0;8;5,5;7,4;26,57
4151;15/12/2023;Volvo;XC40;0;18/12/2023;Carnaxide;Definitiva;19/12/2023;34,85;429,53;191,34;89,02;0;Não;;Concluído;16/01/2024;4;16/01/2024;17/01/2024;0;5;3,5;4,91;11,01
4131;12/12/2023;BMW;Serie 3;0;15/12/2023;Carnaxide;Definitiva;19/12/2023;83,78;292,86;177,18;73,84;0;Não;;Concluído;16/01/2024;4;16/01/2024;17/01/2024;0;2,5;3,5;4,54;7,51
4016;24/11/2023;Volkswagen;Golf;0;15/12/2023;Carnaxide;Definitiva;18/12/2023;170,6;253,81;120,07;77,32;0;Não;;Concluído;09/01/2024;3;09/01/2024;10/01/2024;0;2,5;2;3,08;6,51
4125;12/12/2023;Renault;Megane;0;14/12/2023;Carnaxide;Definitiva;14/12/2023;416,16;327,03;142,04;96,07;0;Não;;Concluído;02/01/2024;3;02/01/2024;03/01/2024;0;2,5;3;3,64;8,39
4116;11/12/2023;Renault;Megane;0;13/12/2023;Carnaxide;Definitiva;27/12/2023;120,91;190,36;130,32;91,03;0;Não;;Concluído;17/01/2024;3;17/01/2024;19/01/2024;0;1,5;2;3,34;4,88
4085;06/12/2023;BMW;i4;0;12/12/2023;Carnaxide;Definitiva;14/12/2023;131,61;239,99;130,32;91,03;0;Não;;Concluído;09/01/2024;3;09/01/2024;10/01/2024;0;2;2;3,34;6,15
4100;07/12/2023;BMW;i4;12122;11/12/2023;Carnaxide;Definitiva;12/12/2023;86,14;454,55;263,09;148,62;0;Não;;Concluído;09/01/2024;4;09/01/2024;10/01/2024;0;3;4;6,75;11,66
4094;07/12/2023;BMW;Serie 3;0;07/12/2023;Carnaxide;Definitiva;11/12/2023;157,83;215,58;130,32;91,03;0;Não;;Concluído;27/12/2023;3;27/12/2023;28/12/2023;0;2,5;2;3,34;5,53
4073;05/12/2023;Audi;A1;0;06/12/2023;Carnaxide;Definitiva;07/12/2023;23,15;161,07;120,07;70,93;0;Não;;Concluído;27/12/2023;3;27/12/2023;28/12/2023;0;1,5;2;3,08;4,13
4031;27/11/2023;Land Rover;Range Rover Evoque;0;30/11/2023;Carnaxide;Definitiva;30/11/2023;17,4;406,55;130,32;91,03;0;Não;;Concluído;27/12/2023;3;27/12/2023;29/12/2023;0;2,5;2;3,34;10,42
4019;24/11/2023;Peugeot;508;0;28/11/2023;Carnaxide;Definitiva;28/11/2023;27,22;777,51;287;189,45;0;Não;;Concluído;26/12/2023;5;26/12/2023;28/12/2023;0;7;5;7,36;19,94
3993;21/11/2023;Peugeot;Boxer;0;24/11/2023;Carnaxide;Definitiva;24/11/2023;5;278,21;122,51;32,87;0;Não;;Concluído;26/12/2023;3;26/12/2023;27/12/2023;0;2;2;3,14;7,13
3996;21/11/2023;Renault;Talisman;0;23/11/2023;Carnaxide;Definitiva;28/11/2023;101,54;800,49;458,33;244,98;0;Não;;Concluído;22/12/2023;11;22/12/2023;05/01/2024;0;9;8,5;11,75;20,53
3952;15/11/2023;Peugeot;308;0;21/11/2023;Carnaxide;Definitiva;22/11/2023;94;1 348,58 €;416,84;235,79;0;Não;;Concluído;14/12/2023;7;15/12/2023;22/12/2023;0;11;7,5;10,69;34,58
3945;14/11/2023;Volvo;XC60;0;21/11/2023;Carnaxide;Definitiva;22/11/2023;285,52;821,44;315,8;164,32;0;Não;;Concluído;18/12/2023;5;18/12/2023;20/12/2023;0;7;6;8,1;21,06
3959;15/11/2023;Ford;Focus;0;20/11/2023;Carnaxide;Definitiva;21/11/2023;67,31;156,19;130,32;91,03;0;Não;;Concluído;14/12/2023;2;14/12/2023;15/12/2023;0;2;2;3,34;4
3940;13/11/2023;Peugeot;208;0;20/11/2023;Queluz;Definitiva;21/11/2023;612,07;307,5;237,7;135,82;0;Não;;Concluído;29/11/2023;2;29/11/2023;30/11/2023;0;1;3;6,09;7,88
3951;14/11/2023;Renault;Clio;0;16/11/2023;Queluz;Definitiva;16/11/2023;95,84;273,34;169,86;84,12;0;Não;;Concluído;06/12/2023;2;06/12/2023;06/12/2023;0;2;3;4,36;7,01
3936;13/11/2023;Renault;Espace;0;16/11/2023;Carnaxide;Definitiva;11/12/2023;230,86;297,74;136,18;95,6;0;Não;;Concluído;09/01/2024;3;09/01/2024;11/01/2024;0;2,5;4,5;3,49;7,63
3876;31/10/2023;Opel;Corsa;0;15/11/2023;Carnaxide;Definitiva;21/11/2023;176,29;606,67;158,63;63,47;0;Não;;Concluído;12/12/2023;4;12/12/2023;14/12/2023;0;5;3,5;4,07;15,56
3923;09/11/2023;Renault;Scenic;0;15/11/2023;Carnaxide;Definitiva;16/11/2023;118,86;624,77;266,99;139,39;0;Não;;Concluído;18/12/2023;5;18/12/2023;20/12/2023;0;4;5;6,85;16,02
3895;06/11/2023;BMW;Serie 1;0;14/11/2023;Carnaxide;Definitiva;30/11/2023;10;325,4;132,28;48,06;0;Não;;Concluído;20/12/2023;3;20/12/2023;21/12/2023;0;3,5;2;3,39;8,34
3904;07/11/2023;Toyota;Corolla;0;14/11/2023;Carnaxide;Definitiva;15/11/2023;247,88;322,15;130,32;91,03;0;Não;;Concluído;12/12/2023;3;12/12/2023;13/12/2023;0;2;2;3,34;8,26
3901;07/11/2023;Peugeot;208;0;09/11/2023;Carnaxide;Definitiva;10/11/2023;47,46;205;120,07;70,93;0;Não;;Concluído;28/11/2023;3;28/11/2023;29/11/2023;0;1,5;2;3,08;5,26
3907;07/11/2023;Volvo;XC60;0;09/11/2023;Carnaxide;Definitiva;10/11/2023;23,15;244,05;178,64;91,59;0;Não;;Concluído;12/12/2023;3;12/12/2023;13/12/2023;0;2;3,5;4,58;6,26
3877;31/10/2023;Mercedes-Benz;Classe E (212);0;31/10/2023;Carnaxide;Definitiva;31/10/2023;2 804,41 €;1 029,89 €;498,84;329,73;0;Não;;Concluído;03/11/2023;10;03/11/2023;16/11/2023;0;6;6;12,79;26,41
3825;24/10/2023;Volkswagen;Tiguan;24292;31/10/2023;Queluz;Definitiva;31/10/2023;197;346,55;132,28;52,86;0;Não;;Concluído;09/11/2023;2;09/11/2023;10/11/2023;0;2,5;2;3,39;8,89
3852;26/10/2023;Fiat;Tipo;0;31/10/2023;Carnaxide;Definitiva;31/10/2023;55,77;639,41;289,44;138,3;0;Não;;Concluído;04/12/2023;5;04/12/2023;05/12/2023;0;6;5,5;7,42;16,4
3822;24/10/2023;Peugeot;308;0;31/10/2023;Carnaxide;Definitiva;02/11/2023;281,64;248,94;120,07;70,93;0;Não;;Concluído;27/11/2023;3;27/11/2023;29/11/2023;0;2;2;3,08;6,38
3810;20/10/2023;Nissan;Leaf;71611;30/10/2023;Carnaxide;Definitiva;30/10/2023;5,5;239,17;130,32;91,03;0;Não;;Concluído;16/11/2023;3;16/11/2023;17/11/2023;0;3;2;3,34;6,13
3856;27/10/2023;BMW;Serie 5;107206;30/10/2023;Carnaxide;Definitiva;30/10/2023;5,5;317,27;272,85;121,08;0;Não;;Concluído;22/11/2023;3;22/11/2023;24/11/2023;0;2;4;7;8,14
3804;20/10/2023;Volkswagen;Arteon;56860;25/10/2023;Carnaxide;Definitiva;25/10/2023;46,6;341,67;96,64;47,54;0;Não;;Concluído;22/11/2023;3;22/11/2023;24/11/2023;0;2;1,5;2,48;8,76
3776;17/10/2023;Peugeot;Expert;101756;20/10/2023;Carnaxide;Definitiva;07/12/2023;6;195,23;120,07;70,93;0;Não;;Concluído;04/01/2024;3;04/01/2024;05/01/2024;0;2;2;3,08;5,01
